СНАБИНТЕР;127238, Россия, Москва, Дмитровское шоссе д.85 офис 605;+7 (499) 3224786;https://microfind.pro, zoom-ec.ru;Sale@zoom-ec.ru;"ООО «СНАБИНТЕР», 10 лет является сертифицированным поставщиком электронных компонентов.
     Мы имеем свидетельство о квалификации (СДС «Электронсерт») и сертификат соответствия СМК (СДС «Военный регистр»). Система менеджмента качества соответствует международным стандартам ISO серии 9001. Предоставляем 100% отсрочки платежа. Более 400 тысяч наименований оригинальных компонентов и продукции промышленного назначения от ведущих производителей США, Европы и Азии. Мы гарантируем стабильные поставки оригинальной продукции. Возможна доставка в срок 2–4 недели. Полное таможенное оформление. Мы обеспечиваем гарантию на всю продукцию сроком 12 месяцев. В компании внедрены инструментальный и визуальный контроль качества, а также ОТК. Мы имеем специализированный склад и аттестованных сотрудников.";-
Снежеть, Завод, АО;241902, Россия, Брянск, р.п. Белые берега, ул. Транспортная, д.26;"+7 (4832) 788831; +7 (4832) 788160";https://www.sneget.ru/;info@sneget.ru;Разработка и производство электрических и гидравлических соединителей;-
Совтест АТЕ;305014, Россия, Курск, ул. Карла Маркса, зд. 135/6;+7 (4712) 545417;www.sovtest-ate.ru;info@sovtest-ate.ru;"Инжиниринговое предприятие «Совтест АТЕ» уже 34 года занимается оснащением предприятий России и СНГ современным оборудованием для производства,тестирования и испытаний радиоэлектроники и электротехнических изделий.Предприятие осуществляет передачу заказчикам технологий разработки и производства высокотехнологичной продукции. 
Предприятие разрабатывает и внедряет на собственном заводе информационные системы управления производством, основанные на концепции «Индустрия 4.0». Технологии будущего ""Совтест АТЕ"" реализует уже сегодня.
В 2022 году ""Совтест АТЕ"" получило патент на cтенды электротермотренировки. Предназначены для широкого применения в условиях серийного производства на предприятиях микроэлектроники,а также предприятий занимающихся сертификационными испытаниями компонентов.";Совтест АТЕ
Соединитель, АО;456313, Россия, Миасс, Тургоякское шоссе, 11/5;+7 (3513) 298594;www.soedinitel.com;info@soedinitel.ru;"АО «Соединитель» основано в 1993 году. 
Основная деятельность: 
-Разработка и изготовление коррозионностойких, герметичных, соединителей и гермовводов специального назначения, в том числе со стеклянными изоляторами; 
- Разработка и изготовление электрических, оптических, оптико-электрических, высокочастотных и радиочастотных соединителей, кабельных сборок и жгутов.";-
Солидус, ООО;196006, Россия, Санкт-Петербург, ул. Заставская, 33 литера ж, офис 401;+7 (812) 9992119;slds.ru;exp@slds.ru;"Инжиниринговая компания «Солидус» специализируется на реализации высокотехнологичных проектов развития предприятий радиоэлектронной промышленности с использованием принципов Индустрии 4.0.

Основной компетенцией компании является создание современного производства электроники, оснащение инновационным технологическим оборудованием и материалами, оказание полного спектра сервисных и технологических услуг.

Сервисные инженеры и технологи прошли обучение работе на оборудовании на заводах поставщиков и имеют многолетний опыт введения в эксплуатацию и технической поддержки поставляемых установок.";-
Софтвер Лабс;191014, Россия, Санкт-Петербург, Виленский пер., д. 4;+7 (812) 7401800;s-labs.ru;info@s-labs.ru;Компания занимается поддержанием процессов контроля и повышения надежности, разрабатывает и внедряет профильное программное обеспечение, проводит консультационные курсы, семинары и конференции.;-
СОЮЗ, ДИЗАЙН ЦЕНТР, АО;124482, Россия, Москва, г. Зеленоград, ул. Конструктора Лукина, д. 14, стр. 1;+7 (499) 9952518;www.dcsoyuz.ru;mail@dcsoyuz.ru;Разработка, производство и поставка современных отечественных аналого-цифровых и цифровых интегральных микросхем.;-
Спектр Издательский дом, ООО;119048, Россия, Москва, ул. Усачева, д. 35, стр. 1;+7 (495) 5147650;www.idspektr.ru;info@idspektr.ru;"Мы издаем: научно-техническую, учебную, производственно-практическую, справочную и научно-популярную литературу, каталоги, брошюры, тезисы к конференциям и др.
Наша тематика: теория, конструирование, устройство, технология изготовления, неразрушающий контроль, эксплуатация машин и оборудования, применяемых в различных отраслях промышленности, сельского хозяйства, транспорта и др.
Наша специализация: сложный текст, таблицы, формулы, большое количество рисунков, сложные иллюстрации.";-
СПЕЦКАБЕЛЬ, КАБЕЛЬНЫЙ ЗАВОД;107497, Россия, Москва, ул. Бирюсинка, д.6, корп. 1-5;+7 (495) 1342134;www.spetskabel.ru;info@spetskabel.ru;"Завод «Спецкабель»
Российский лидер в разработке и производстве кабельно-проводниковой продукции. Основные направления деятельности включают выпуск кабелей для:

- Противопожарной защиты
- Промышленной автоматизации
- Цифровых систем связи
- Систем сигнализации и контроля

Компания специализируется на изготовлении оптических и коаксиальных кабельных сборок, используя собственные кабели и соединители.

Контроль качества продукции находится на высшем уровне: за 27 лет работы не было получено ни одной рекламации.";Спецкабель
СПЕЦМАШЭЛЕКТРО, ООО;197374, Россия, Санкт-Петербург, Торфяная дор, д. 7 литера Ф;+8 (812) 2453801;https://spm-electro.ru/;hello@spm-electro.ru;"ООО ""СПЕЦМАШЭЛЕКТРО"" основана в 2016 году и с тех пор успешно занимается поставками электронных компонентов на российский рынок. Мы обеспечиваем своих клиентов качественными компонентами для реализации самых разнообразных проектов. Мы ценим надежность, качество, инновации и ответственность, и это отражается в каждом аспекте нашей работы.
Наши клиенты могут быть уверены в том, что получают лучшие компоненты по конкурентоспособным ценам, с гарантией качества и в срок. Гарантируем поставку нестандартных комплектующих и типономиналов в сжатые сроки. А еще у нас можно заказать позиции в штучном количестве.";Хартинг
Спецэлектронкомплект;127473, Россия, Москва, ул. Краснопролетарская, д. 16, подъезд 5;+7 (495) 2340110;www.s-ekomplekt.ru;sales@s-ekomplekt.ru;АО «Спецэлектронкомплект» с 1998 года работает в сфере оптовых поставок электронных компонентов гражданского и двойного применения ведущих производителей из России и стран СНГ. Мы поставляем электронные компоненты с наших собственных складов, что обеспечивает высокую оперативность отгрузок. Также мы поставляем компоненты напрямую от производителей, являясь официальным дилером у многих крупных предприятий.;-
СпецЭлектронСистемы, НПЦ, АО;109316, Россия, Москва, Волгоградский проспект, д.42, корп.5 ОЭЗ «Технополис «Москва»;+8 (495) 6632165;https://www.npc-ses.ru;info@npc-ses.ru;"АО «НПЦ СпецЭлектронСистемы» занимается разработкой и изготовлением изделий на LTCC-керамике.
Решения реализуемые на LTCC- керамике:
• Силовая электроника
• Многокристальные микросборки
• СВЧ-электроника
• Корпуса для упаковки МЭМС и сенсоров
• Криволинейные структуры
• Переходные платы (interposers).";НПЦ СпецЭлектронСистемы
СПЛАВ им. А.Н. Ганичева, НПО, АО;300004, Россия, Тула, Щегловская засека, 33;"+7 (4872) 464409; +7 (4872) 552588";www.splav.org;mail@splavtula.ru;АО «НПО «СПЛАВ» им. А.Н. Ганичева» выпускает гибкие печатные кабели, являющиеся продукцией двойного назначения. ГПК-МП обладают уникальными конструктивно-эксплуатационными характеристиками, стойки к вакууму, радиации, термоударам, незаменимы в подвижном электромонтаже, отличительной особенностью является длинномерность – до 20 м и более. Кабели изготавливаются по согласованным чертежам потребителя. Они не имеют отечественных и известных зарубежных аналогов. Кроме применения в приборостроении, могут помочь решить конструкторские проблемы в изделиях арктического применения, криогенной энергетики, роботостроения и служат для снижения объёмов и габаритов бортовых кабельных сетей многих изделий, где эти параметры критичны.;Гибкий печатный кабель
Сплит-М;198095, Россия, Санкт-Петербург, ул. Промышленная, дом 19 Лит.P, офис. 318;+7 (812) 6009284;www.split-m.su;gm@split-m.su;ООО «Сплит-М» является динамично развивающейся компанией, специализирующейся на поставках (в том числе комплексных) электронной компонентной базы иностранного и отечественного производства.;Xinsheng
Спринг Электроникс;195112, Россия, Санкт-Петербург, Малоохтинский проспект, д. 61, офис 5;+7 (812) 4255601;www.spring-e.com;spring@spring-e.ru;"Спринг Электроникс - официальный дистрибьютор: Weller (паяльное оборудование), Erem (кусачки, пинцеты), Xcelite (скальпели); Iteco (антистатика, инструмент); паяльные материалы Jufeng; Cramolin, ECS (сервисные аэрозоли). Официальный дилер: Indium (материалы); Гидронол (отмывка); Солиус(материалы); Viking (мебель).";Weller, Erem, Jufeng
СТЕМ Инструментс;129085, Россия, Москва, Звёздный б-р, д 21, стр 1;+7 (499) 3919678;http://steminst.ru/;info@steminst.ru;"За годы работы «СТЕМ Инструментс» зарекомендовал себя на рынке как надежный поставщик радио-измерительного оборудования (PXI, cRIO, DAQ), программно определяемых радиосистем (SDR USRP), СВЧ модулей и технологический партнер в области радиоэлектроники и телекоммуникаций. Наши клиенты стремятся найти способы более быстрой реализации и внедрения решений, и мы помогаем им в этом:
Поставляем вчера то, что нужно завтра.";National Instruments, Ettus Research, Digilent, Analog Devices, Xilinx, Alinx, Texas Instruments, Keysight Technologies, Siemens, Rohde & Schwarz, Bosch Rexroth, Hamamatsu, Altera, Lattice Semiconductor, Cadence Design Systems, Advantech, Eravant, Penny & Giles, Hydrotechnik GmbH, Baumer IVO, Basler AG, ARGO-HYTOS, HYDAC International, Parker Chomerics, Eaton
СТЭП, НПК;198095, Россия, Санкт-Петербург, ул. Калинина, д. 13;"+7 (812) 9665257; +7 (921) 5518722";npkstep.ru;step@npkstep.ru;НПК «СТЭП» – это надежная научно-производственная компания с историей, уходящей корнями в 80-е годы, когда она была основана на базе лаборатории НИИ в Санкт-Петербурге. Компания специализируется на разработке и производстве эпоксикаучуковых, полиуретановых и силиконовых клеев, компаундов и герметиков, востребованных в высокотехнологичных отраслях. Объединяя классическую академическую школу с современными инновациями, специалисты НПК СТЖП успешно заменяют импортные материалы и обеспечивают конкурентоспособные цены для сотен предприятий по всей России.;НПК СТЭП
СУПЕР ЯДРО (JXR);Россия, Санкт-Петербург, ул. Новолитовская, 15а, офис А439;"+7 (981) 1442683; +86 (136) 32776050";www.junxinrui.com;candy@jxrdz.com;Оптовые поставки электронных компонентов;Xilinx, AD, NXP, Infenon, ST, TI, Holt
ТАСП, ООО;125319, Россия, Москва, Черняховского ул., д. 16;+7 (495) 1501881;www.tasp.ru;info@tasp.ru;ООО «ТАСП» – ведущий российский разработчик и производитель, вычислительной техники промышленного и специального назначения. Профиль компании – полный цикл создания серийных, мелкосерийных и уникальных компьютерных систем любой категории сложности. Компания предлагает широкий ассортимент изделий для ответственных применений: от защищенных мобильных устройств до многофункциональных пультов управления.;-
ТауРос Техника, ООО;194362, Россия, Санкт-Петербург, Выборгское шоссе, дом 503, корпус 3, литер А, офис 322;"+7 (812) 9071049; +7 (812) 4954855";www.tauros.su;sales@tauros.su;"ООО «ТауРос Техника» осуществляет поставки электронных компонентов и готовых продуктов зарубежных производителей предприятиям Российской Федерации, на текущий момент имеется самый большой склад соединителей в России.
ООО «ТауРос Техника» производит цилиндрические соединители СНЦ144Т и дополнительные аксессуары (42027651.430421.010 ТУ) на базе соединителей серии TV (AMPHENOL).";-
ТБС;105064, Россия, Москва, Нижний Сусальный пер. 5/4;+7 (495) 2878577;www.tbs-semi.ru;infos@tbs-semi.ru;Компания ТБС является официальным эксклюзивным представителем ведущих мировых производителей высокотехнологичного оборудования.;-
ТЕКО, НТЦ, ЗАО;420108, Россия, Казань, ул. М. Гафури, д. 73;"+7 (927) 6707905; +7 (843) 5280369";www.teko.biz;svetlana.nurieva@teko.biz;"ЗАО НТЦ ""ТЕКО"" - компания из Татарстана, предоставляющая услуги контрактного производства по следующим направлениям:
1)монтаж печатных плат, 
2)литье изделий из пластика, 
3)изготовление пресс-форм.

Компания с 30-летним опытом в сфере охранно-пожарных систем, имеющая собственные мощности для всего цикла производства.

Преимущества для клиентов:

 Производство полного цикла
 Возможность доработок
 Консультации на протяжении всего процесса
 Собственный испытательный центр
 Сборка и упаковка
 Четкое соответствие требованиям технологического процесса
 Индивидуально обговариваемые сроки производства
 Гарантия безупречного качества предлагаемых услуг";Астра
ТЕЛЛУР ЭЛЕКТРОНИКС, ООО;117342, Россия, Москва, ул. Бутлерова 17;+7 (495) 1205091;www.tellur-el.ru;info@tellur-el.ru;Теллур Электроникс - инжиниринговая компания с широкой линейкой поставок компонентов мировых лидеров электроники и предприятий Юго-Восточной Азии. Наша миссия - продвижение современных электронных компонентов, передовых решений и технологических идей на предприятия электронной промышленности. Компания обладает одной из лучших среди российских дистрибьюторов командой инженеров. Они имеют огромный опыт в подборе компонентов для различных технических задач, накопили большую базу сведений о надежности и предлагают проверенные решения, доказавшие свое качество в процессе эксплуатации у заказчиков.  Специалисты консультируют, предоставляют образцы и ведут последующее информационное-и техническое сопровождение проектов. Мы активно развиваем интернет-сервисы и обеспечиваем быстрое квотирование.;-
Термомеханикс, ООО;423832, Россия, Набережные Челны, пр-кт Чулман 65А помещ.30;+7 (495) 1365663;https://wxaswt.ru/;info@wxaswt.ru;"Компания «Термомеханикс» специализируется на поставке и внедрении оборудования для проведения климатических испытаний, включая испытательные камеры различного назначения. Компания предлагает комплексные услуги, охватывающие все этапы работы с оборудованием:

1) Подбор и изготовление оборудования

2) Поставка и внедрение

3) Запуск оборудования

4) Аттестация оборудования

5) Обучение и поддержка

6) Обслуживание оборудования

Наш опыт и профессионализм позволяют нам успешно реализовывать проекты в различных отраслях промышленности, обеспечивая надежность и эффективность поставляемого оборудования.";ASWT
Террамак;119119, Россия, Москва, Ленинский проспект, д.42, корп.1-2-3, этаж 4, пом. I, ком. 42;"+7 (499) 4041794; +8 (800) 7078394";www.terramak.ru;info@terramak.ru;ООО«Террамак» предлагает контрольно-измерительное, аналитическое и технологическое оборудования для исследований в микроэлектронике от производителей: Drawell, Dr.J Scientific, Ion Beam Technology, KYKY, Semishare, Matrix, Micsig, Minder, Rigol, Сидмэл. Компания поставляет осциллографы, анализаторы спектра, генераторы сигналов, источники питания постоянного тока и пр., а также электронные, оптические и зондовые микроскопы, рентгеновские дифрактометры, зондовые станции, системы ионного травления и полировки, установки плазмохимического травления, оборудование для подавления электромагнитных помех. Компания является дистрибьютором российской компании Сидмэл - разработчика и производителя оборудования для исследований в микроэлектронике.;Drawell, Dr.J Scientific, Ion Beam Technology, KYKY, Semishare, Matrix, Micsig, Minder, Rigol, Сидмэл
Террамак, ООО;117186, Россия, Москва, Нагорная, 3а, офис 226;+7 (499) 4042534;www.rigol-shop.ru;info@rigol-shop.ru;"ООО ""Террамак"" – официальный дистрибьютор китайских производителей контрольно-измерительного оборудования RIGOL Technologies и Nosean. Виды поставляемых приборов: анализаторы спектра, генераторы сигналов, осциллографы, генераторы РЧ сигналов, источники питания постоянного тока, мультиметры, программируемые электронные нагрузки постоянного тока, системы коммутации и сбора данных. Большинство приборов внесены в Госреестр СИ РФ. Ускоренные сроки поставки. Гарантия на приборы 3 года. Наиболее полный ассортимент приборов с ценами представлен на сайте www.rigol-shop.ru.";Rigol Technologies
ТестКомплект, ООО;141008, Россия, Московская обл., г. Мытищи, ул. Колпакова, дом № 24А;+7 (495) 4090595;www.test-komplekt.ru;info@test-komplekt.ru;"ООО ""ТестКомплект"" - инженерный центр по разработке технически сложных изделий под ТЗ Заказчика, подбор аналогов на изделия производителей, находящихся под санкционным запретом на поставки продукции в РФ.  Квалифицированный поставщик, располагающий собственной лабораторией для проведения широкого спектра сертификационных испытаний.";-
Технологии будущего, ООО;129228, Россия, Москва, ул. Сельскохозяйственная, д.17, корп.1;+7 (905) 5133172;info@ftech-sol.ru;info@ftech-sol.ru;"ООО « Технологии будущего»  — комплексное оснащение и переоснащение предприятий радиоэлектроники и машиностроения, переход компаний на новый уровень эффективности.
o Полный спектр работ по организации современного производственного предприятия — от разработки концепции до сдачи объекта в эксплуатацию.
o Подбор оптимального решения и технологии процесса, после погружения в специфику деятельности заказчика и выявления потребностей.
o Организация прямой поставки на предприятие заказчика самого современного высокотехнологичного оборудования от ведущих мировых производителей.
o Гарантийное и постгарантийное обслуживание и поддержку в течение всего срока эксплуатации оборудования высоко квалифицированными специалистами сервисной службы.";Jaguar automation: Global Development Key (GDK) :ICT Interncontinental: BaKon: Ceyear
Техно-Логика, ООО;423800, Россия, Набережные Челны, Производственный проезд, д. 34;+7 (8552) 202766;www.teclog.ru;tehnologika007@gmail.com;"Компания Техно-Логика специализируется на поставках алюминиевого профиля и его механической обработке.Мы производим и поставляем широкую номенклатуру продукции в самые короткие сроки и с неизменно высоким качеством:
-алюминиевый профиль из сплавов АД0,АД31,АД35,AW6060,AW6063,AW6082
-алюминиевые радиаторы охлаждения
-корпуса светодиодных светильников с необходимыми комплектующими
-стандартные электротехнические охладители
-по чертежам клиентов: детали из алюминия,в том числе анодированные";Техно-Логика
Технологический центр, НПК;124498, Россия, Москва, Зеленоград, площадь Шокина, дом 1, строение 7, комната 7237;+8 (499) 7344521;www.tcen.ru;market@tcen.ru;"Научно – производственный комплекс «Технологический Центр» основан как университетский исследовательский центр Московского института электронной техники  в июне 1988 г.
В июне 1994 г. постановлением Правительства  Российской Федерации присвоен статус Государственного научного центра.
Основные направления деятельности: научно-исследовательская, производственная, образовательная.
НПК «Технологический центр» разрабатывает и производит специализированные полузаказных СБИС на БМК, интегральные датчики физических величин (давления, силы, ускорения, магнитных полей), МЭМС, НЭМС, специализированное электронное оборудование.";-
ТЕХНОТЕХ, ООО;424006, Россия, Йошкар-Ола, ул.Строителей,д. 98;+7 (8362) 600003;tehnoteh.ru;info@tehnoteh.ru;ООО «ТЕХНОТЕХ» основан в 1970 г. Является предприятием полного производственного цикла – от выпуска собственного фольгированного стеклотекстолита и печатных плат 6-го класса точности на его основе до выпуска готового радиоэлектронного изделия. Производит фольгированные диэлектрики и химические растворы, применяемые в производстве печатных плат. Полный комплекс услуг предприятия включает в себя монтаж SMD, слесарно-сборочные работы, корпусирование и изготовление электронных изделий «под ключ».;Технотех
ТехСовет;620075, Россия, Екатеринбург, ул. Мамина-Сибиряка, 85, офис 211;+7 (343) 2875034;www.tehsovet.ru;natalia@tehsovet.ru;"Журнал «ТЕХСОВЕТ премиум» – Специалисты для специалистов.
Полноцветный ежемесячный журнал.
17 лет на рынке
Тираж: 12 000 экз., объем  48-110 полос.
Рассказывает о технологиях, машинах и оборудовании, материалах, услугах промсервиса. Проблемы рассматриваются с точки зрения новизны, актуальности и эффективности. Главная задача – помочь компаниям в выборе продукции, услуг, надежных партнеров по бизнесу.
Рубрики: Нефтегазовый комплекс, Промзона, Спецтехника, Строительство,  
Энергетика.  
Распространение по всей России с акцентом на крупные промышленные центры.";-
ТИКА Про;191123, Россия, Санкт-Петербург, вн. тер. г. муниципальный округ Смольнинское, ул. Захарьевская, дом 31, литера А, помещ. 12-Н;+7 (495) 8222900;www.tica.ru;info@tica.ru;Компания ТИКА (TICA) является признанным лидером на мировом рынке полупромышленной и промышленной климатической техники. Ее активная и обширная научно-исследовательская деятельность, превосходный уровень выпускаемой продукции, гарантийного и сервисного обслуживания получили высокую оценку не только потребителей, но и дилеров и дистрибьюторов, а также различных национальных и международных независимых организаций и институтов.;TICA
Тим Групп;454136, Россия, Челябинск, ул. Молодогвардейцев, дом 39А, помещение 1;"+7 (922) 0229933; +7 (351) 2476633";https://1siemens.ru/;zakaz@1siemens.ru;"ООО «Тим Групп» (1Siemens)

Компания обеспечивает российский рынок промышленным оборудованием от ведущих мировых производителей, включая Siemens, OMRON, Festo, Phoenix Contact, SICK, CHiNT, ABB, Schneider Electric, IFM и Allen Bradley. Благодаря параллельному импорту из Китая мы предлагаем нашим клиентам конкурентные цены и более короткие сроки доставки.

Преимущества работы с нами:

 - Прямые поставки оригинальной продукции.
 - Широкий ассортимент товаров для автоматизации и производства.
 - Полный контроль всех этапов закупок и логистики.

ООО ""Тим групп"" — ваш надежный партнер в мире промышленной автоматизации.";"Siemens; OMRON; Festo; Phoenix Contact; SICK; CHiNT; ABB; Schneider Electric"
ТОК ЭЛЕКТРОНИКС;194044, Россия, Санкт-Петербург, Большой Сампсониевский пр., д. 45;"+7 (812) 6482198; +7 (812) 6482158";www.west-l.ru;info@west-l.ru;"Наша компания на протяжении многих лет остается вашим надежным партнёром и поставщиком. Более 20 лет мы занимаемся  поставкой  электронных компонентов и  комплектующих от ведущих мировых производителей. Это активные и пассивные компоненты, электромеханика и пневматика, кабельные изделия и соединители, паяльное оборудование и  инструменты, оборудование и многое другое, необходимое для разработок, производства и обслуживания современной техники. Наработанный опыт в области поставок и своевременная адаптация к новым условиям, позволяет  нам предложить широчайший ассортимент компонентов  от мировых поставщиков по принципу одной заявки. 
Мы предлагаем:
• Актуальные логистические решения
• Широкий ассортимент поставки
• Оригинальные товары
• Техническую  поддержку
• Интернет-магазин";-
Топтек PCB Co., Ltd.;518100, Китай, Баоань, Building 1, Hedong Industrial Zone, Xin'an Street;+86 (0755) 23015479;www.toptekpcb.com;info@toptekpcb.com;Toptek PCB — профессиональный производитель печатных плат и печатных плат, мы предоставляем комплексные быстрые услуги «под ключ» от производства печатных плат, сборки печатных плат, поиска компонентов и т. д. Мы специализируемся на производстве и сборке HDI печатных плат, ВЧ/СВЧ печатных плат, жестко-гибких печатных плат. Работая с 2012 года, Toptek PCB Co.Itd зарекомендовала себя как компания по производству печатных плат для услуг по изготовлению прототипов и средних и массовых печатных плат. Мы поддерживаем оплату через счет ВТБ.;-
ТОПТРЕЙДКО;142000, Россия, Домодедово, Каширское шоссе, 17А;"+7 (495) 1503035; +7 (800) 5002680";https://toptradeco.ru;info@toptradeco.ru;"ТОПТРЕЙДКО осуществляет продажу промышленного СМД оборудования, запчастей и расходных материалов для производства электроники, а также сервис-поддержку SMD линий с 2016 года.
В демо-зале компании представлено новое оборудование для поверхностного монтажа плат: автоматические установщики смд-компонентов, печи оплавления припоя, трафаретные принтеры для нанесения паяльных паст и др. 
Благодаря широкому ассортименту запчастей мы являемся одним из ведущих поставщиков комплектующих для оборудования Yamaha, Assembleon, Mydata, Juki, Hanwha.
Доступны для поставки со склада паяльные пасты, припои, инструменты для сращивания лент с smd компонентами.
Мы быстро адаптируемся к изменяющимся условиям, поэтому всегда готовы предложить клиентам лучшее решение для полноценного оснащения их производств.";Zui Hao
ТРАНСКОРП;198097, Россия, Санкт-Петербург, пр.Стачек,д.47 литер А,пом.20Н;+7 (812) 4560512;alubox.pro;info@transcorp.su;"Алюминиевые ящики КАПИТАН производство РФ , IP54,IP65,IP67. Алюминиевые контейнеры, кейсы  Специальные алюминиевые  ящики   для морской среды, для опасных грузов, для сложных условий эксплуатации. Мобильные ящики. Анодирование, окраска RAL, перегородки, ложементы, карманы- вкладыши,  навесные  колеса, надписи.  ТУ и соответствие требованиям ГОСТ РВ 20.57.305-98, 20.57.306-98, 009-001 2019, 28520-90.
Гарантийный срок на эксплуатацию конструкции 10лет.
Серийные размеры и изготовление по размерам заказчика.
Поставки со складов в Москве и Санкт-Петербурге.";КАПИТАН
Трафарез;124527, Россия, Москва, Зеленоград, Солнечная аллея, д. 6;+7 (499) 3998080;www.trafarez.ru;zakaz@trafarez.ru;"Компания «Трафарез» специализируется на производстве трафаретов для SMT-монтажа и обладает уникальным опытом работы с изделиями из нержавеющей стали с 2010 года. 
Команда профессионалов постоянно улучшает и расширяет доступные сервисы для заказчиков на собственных производственных площадках в Москве и Санкт-Петербурге: финишная электрополировка, трафареты на собственной раме, StepUp / StepDown, усиление края, реболлинг, нестандартные изделия из нержавеющей стали. 
Товары для пайки — паяльные пасты и припои, а также аксессуары для хранения трафаретов доступны для продажи с нашего склада в Москве.
Опытные инженеры готовы оказать помощь в подготовке проектов к производству, а менеджеры по работе с клиентами обеспечат профессиональную консультацию и ответят на все возникающие вопросы.";Трафарез
ТСР;620000, Россия, Екатеринбург, Ул. Карла Либкнехта, 22, оф. 522.2;+7 (343) 2277719;https://tsrmedia.ru;tsr@tsrmedia.ru;Федеральный деловой журнал «ТСР» — ежемесячное деловое издание, которое знакомит с развитием регионов России, передовыми идеями и технологиями, деятельностью ведущих компаний, лидерами бизнеса. Мы работаем успешно уже 18 лет. За это время сложился определенный круг лояльных к изданию читателей, регулярно обращающихся к журналу как источнику информации и инструменту продвижения компании. Полноцвет, формат А4, тираж 5 000 экз.;-
